-100 100
-100 100
400
0 22.7526 0.355104 -15 0 1.3 0.2
0 26.3757 0.591527 -15 0 1.3 0.2
0 18.4273 -0.121981 -15 0 1.3 0.2
0 17.6402 -0.840378 -15 0 1.3 0.2
0 20.7283 0.700012 -15 0 1.3 0.2
0 15.236 0.534603 -15 0 1.3 0.2
0 28.1202 -1.04983 -15 0 1.3 0.2
0 23.8079 -0.169845 -15 0 1.3 0.2
0 27.5384 -0.537441 -15 0 1.3 0.2
0 19.5033 -0.220624 -15 0 1.3 0.2
0 17.7296 0.219538 -15 0 1.3 0.2
0 28.1246 -0.530948 -15 0 1.3 0.2
0 16.1067 0.678926 -15 0 1.3 0.2
0 21.3553 0.7869 -15 0 1.3 0.2
0 27.8989 0.789764 -15 0 1.3 0.2
0 17.6521 -0.414901 -15 0 1.3 0.2
0 23.9072 0.370111 -15 0 1.3 0.2
0 16.332 -0.290722 -15 0 1.3 0.2
0 21.98 -0.773468 -15 0 1.3 0.2
0 21.7372 -0.437641 -15 0 1.3 0.2
0 18.4429 -0.83939 -15 0 1.3 0.2
0 23.3425 0.749867 -15 0 1.3 0.2
0 26.3356 -0.963001 -15 0 1.3 0.2
0 29.1538 0.996618 -15 0 1.3 0.2
0 22.5841 -0.817651 -15 0 1.3 0.2
0 27.2847 -0.99288 -15 0 1.3 0.2
0 28.5977 -0.560047 -15 0 1.3 0.2
0 17.0151 -0.998551 -15 0 1.3 0.2
0 27.9673 -0.119772 -15 0 1.3 0.2
0 29.0932 -0.756044 -15 0 1.3 0.2
0 23.2744 -0.984548 -15 0 1.3 0.2
0 25.244 0.411961 -15 0 1.3 0.2
0 16.68 0.594948 -15 0 1.3 0.2
0 28.6329 0.184783 -15 0 1.3 0.2
0 20.244 0.245717 -15 0 1.3 0.2
0 26.8596 0.195994 -15 0 1.3 0.2
0 21.9354 0.916017 -15 0 1.3 0.2
0 23.9023 -0.84007 -15 0 1.3 0.2
0 20.9555 0.0143307 -15 0 1.3 0.2
0 29.7685 0.542365 -15 0 1.3 0.2
0 24.5945 0.0774759 -15 0 1.3 0.2
0 25.5451 -0.489284 -15 0 1.3 0.2
0 17.0818 0.531024 -15 0 1.3 0.2
0 24.6534 0.609347 -15 0 1.3 0.2
0 19.6576 0.425575 -15 0 1.3 0.2
0 15.6841 0.607927 -15 0 1.3 0.2
0 28.6141 0.988699 -15 0 1.3 0.2
0 25.6309 -0.929515 -15 0 1.3 0.2
0 24.3576 0.962042 -15 0 1.3 0.2
0 20.1473 -0.828213 -15 0 1.3 0.2
0 22.9234 0.773474 -15 0 1.3 0.2
0 15.6874 -0.394299 -15 0 1.3 0.2
0 29.7794 -0.107105 -15 0 1.3 0.2
0 19.5542 -0.631312 -15 0 1.3 0.2
0 18.4619 0.562966 -15 0 1.3 0.2
0 21.086 -0.557865 -15 0 1.3 0.2
0 27.5644 0.458609 -15 0 1.3 0.2
0 19.0479 0.927529 -15 0 1.3 0.2
0 23.024 -0.352147 -15 0 1.3 0.2
0 18.8033 -0.379659 -15 0 1.3 0.2
0 18.0362 0.605835 -15 0 1.3 0.2
0 24.5522 -0.63 -15 0 1.3 0.2
0 26.8599 0.711967 -15 0 1.3 0.2
0 15.6201 0.0327972 -15 0 1.3 0.2
0 22.218 0.233578 -15 0 1.3 0.2
0 25.7182 0.307258 -15 0 1.3 0.2
0 16.9755 -0.16364 -15 0 1.3 0.2
0 25.1576 -0.256757 -15 0 1.3 0.2
0 24.7695 1.02701 -15 0 1.3 0.2
0 21.6145 0.35013 -15 0 1.3 0.2
0 25.0197 -0.849208 -15 0 1.3 0.2
0 24.2374 -0.171884 -15 0 1.3 0.2
0 21.2332 -1.02461 -15 0 1.3 0.2
0 26.5084 1.04451 -15 0 1.3 0.2
0 28.4055 0.525579 -15 0 1.3 0.2
0 20.6834 -0.636126 -15 0 1.3 0.2
0 15.7851 -1.02788 -15 0 1.3 0.2
0 23.1695 0.386884 -15 0 1.3 0.2
0 26.1538 -0.451926 -15 0 1.3 0.2
0 25.6029 0.786916 -15 0 1.3 0.2
1 -4.6399 14.7756 -7 -10 1.3 0.2
1 -6.75126 10.039 -7 -10 1.3 0.2
1 -8.59886 13.5907 -7 -10 1.3 0.2
1 -8.73902 14.0653 -7 -10 1.3 0.2
1 -6.5307 18.9617 -7 -10 1.3 0.2
1 -7.81954 16.763 -7 -10 1.3 0.2
1 -8.64503 17.9364 -7 -10 1.3 0.2
1 -7.38775 11.0722 -7 -10 1.3 0.2
1 -9.11057 19.2418 -7 -10 1.3 0.2
1 -9.13868 8.77755 -7 -10 1.3 0.2
1 -7.82031 6.42226 -7 -10 1.3 0.2
1 -4.51503 8.24487 -7 -10 1.3 0.2
1 -9.57216 18.0808 -7 -10 1.3 0.2
1 -4.87695 7.14447 -7 -10 1.3 0.2
1 -5.26634 18.2786 -7 -10 1.3 0.2
1 -9.39349 8.17991 -7 -10 1.3 0.2
1 -8.18137 13.5688 -7 -10 1.3 0.2
1 -6.40041 6.14812 -7 -10 1.3 0.2
1 -9.0467 6.27039 -7 -10 1.3 0.2
1 -5.61772 17.9517 -7 -10 1.3 0.2
1 -7.17095 8.03062 -7 -10 1.3 0.2
1 -8.55539 14.5883 -7 -10 1.3 0.2
1 -5.18104 12.1388 -7 -10 1.3 0.2
1 -9.34538 17.0063 -7 -10 1.3 0.2
1 -9.59839 12.1973 -7 -10 1.3 0.2
1 -7.29399 14.835 -7 -10 1.3 0.2
1 -7.53613 15.9943 -7 -10 1.3 0.2
1 -4.90525 12.5047 -7 -10 1.3 0.2
1 -8.91286 9.69456 -7 -10 1.3 0.2
1 -7.01405 16.7757 -7 -10 1.3 0.2
1 -5.6006 18.6435 -7 -10 1.3 0.2
1 -6.50125 6.94126 -7 -10 1.3 0.2
1 -8.33889 18.6904 -7 -10 1.3 0.2
1 -7.68619 9.7392 -7 -10 1.3 0.2
1 -7.90058 13.1359 -7 -10 1.3 0.2
1 -6.12815 12.8528 -7 -10 1.3 0.2
1 -5.19191 8.49448 -7 -10 1.3 0.2
1 -6.74573 5.38742 -7 -10 1.3 0.2
1 -9.18926 11.8064 -7 -10 1.3 0.2
1 -4.44111 7.61378 -7 -10 1.3 0.2
1 -8.28307 5.51894 -7 -10 1.3 0.2
1 -5.90034 16.584 -7 -10 1.3 0.2
1 -7.1207 13.1434 -7 -10 1.3 0.2
1 -5.39244 5.20947 -7 -10 1.3 0.2
1 -6.84284 14.273 -7 -10 1.3 0.2
1 -6.96234 11.39 -7 -10 1.3 0.2
1 -6.91136 6.75919 -7 -10 1.3 0.2
1 -6.02662 6.57926 -7 -10 1.3 0.2
1 -9.5464 16.5806 -7 -10 1.3 0.2
1 -6.73679 7.3246 -7 -10 1.3 0.2
1 -8.76321 12.1637 -7 -10 1.3 0.2
1 -5.70962 9.21146 -7 -10 1.3 0.2
1 -5.75034 14.0878 -7 -10 1.3 0.2
1 -6.35515 14.1603 -7 -10 1.3 0.2
1 -8.67388 16.2806 -7 -10 1.3 0.2
1 -6.2664 15.0257 -7 -10 1.3 0.2
1 -6.60716 16.0226 -7 -10 1.3 0.2
1 -4.75294 17.5698 -7 -10 1.3 0.2
1 -7.69854 17.6829 -7 -10 1.3 0.2
1 -8.95353 17.1632 -7 -10 1.3 0.2
1 -8.59745 5.24348 -7 -10 1.3 0.2
1 -6.04846 8.43938 -7 -10 1.3 0.2
1 -7.96597 7.4183 -7 -10 1.3 0.2
1 -4.49626 9.65343 -7 -10 1.3 0.2
1 -5.00957 10.8535 -7 -10 1.3 0.2
1 -4.88309 16.271 -7 -10 1.3 0.2
1 -7.75911 5.91822 -7 -10 1.3 0.2
1 -5.24049 13.1373 -7 -10 1.3 0.2
1 -9.41396 13.3772 -7 -10 1.3 0.2
1 -5.68038 17.0081 -7 -10 1.3 0.2
1 -5.93335 10.8446 -7 -10 1.3 0.2
1 -6.33623 9.03759 -7 -10 1.3 0.2
1 -8.56674 8.10677 -7 -10 1.3 0.2
1 -5.47625 16.5008 -7 -10 1.3 0.2
1 -6.55848 12.1246 -7 -10 1.3 0.2
1 -9.5005 19.678 -7 -10 1.3 0.2
1 -6.31527 13.4358 -7 -10 1.3 0.2
1 -4.45008 6.69175 -7 -10 1.3 0.2
1 -4.48558 14.0612 -7 -10 1.3 0.2
1 -4.64364 18.3503 -7 -10 1.3 0.2
1 -7.07746 12.0923 -7 -10 1.3 0.2
1 -9.5302 10.9775 -7 -10 1.3 0.2
1 -4.72905 19.5564 -7 -10 1.3 0.2
1 -7.7835 7.81456 -7 -10 1.3 0.2
1 -6.58206 16.8499 -7 -10 1.3 0.2
1 -5.76553 6.17176 -7 -10 1.3 0.2
1 -7.3167 17.4416 -7 -10 1.3 0.2
1 -6.12338 16.2204 -7 -10 1.3 0.2
1 -7.54943 7.20614 -7 -10 1.3 0.2
1 -7.39629 11.8276 -7 -10 1.3 0.2
1 -5.02328 7.7325 -7 -10 1.3 0.2
1 -7.40559 14.1648 -7 -10 1.3 0.2
1 -7.52439 17.0924 -7 -10 1.3 0.2
1 -5.20659 9.31161 -7 -10 1.3 0.2
1 -4.78307 11.2805 -7 -10 1.3 0.2
1 -8.55587 19.1112 -7 -10 1.3 0.2
1 -9.5944 8.8163 -7 -10 1.3 0.2
1 -4.53873 15.3496 -7 -10 1.3 0.2
1 -8.25108 11.0301 -7 -10 1.3 0.2
1 -8.08368 9.14132 -7 -10 1.3 0.2
1 -5.548 8.11208 -7 -10 1.3 0.2
1 -7.74277 14.5275 -7 -10 1.3 0.2
1 -5.07258 6.0278 -7 -10 1.3 0.2
1 -6.35583 10.5555 -7 -10 1.3 0.2
1 -4.81638 19.1076 -7 -10 1.3 0.2
1 -9.55376 9.85691 -7 -10 1.3 0.2
1 -8.65233 10.6265 -7 -10 1.3 0.2
1 -5.80876 19.311 -7 -10 1.3 0.2
1 -8.75564 7.43487 -7 -10 1.3 0.2
1 -6.61566 8.36578 -7 -10 1.3 0.2
1 -9.18769 13.9193 -7 -10 1.3 0.2
1 -6.82389 10.7204 -7 -10 1.3 0.2
1 -7.81099 5.4195 -7 -10 1.3 0.2
1 -5.69439 9.95405 -7 -10 1.3 0.2
1 -5.12808 10.0299 -7 -10 1.3 0.2
1 -6.73506 16.4178 -7 -10 1.3 0.2
1 -9.53565 15.1005 -7 -10 1.3 0.2
1 -8.69278 11.5792 -7 -10 1.3 0.2
1 -7.81646 8.41416 -7 -10 1.3 0.2
1 -8.17456 7.9162 -7 -10 1.3 0.2
2 -27.386 0.385967 15 0 1.3 0.2
2 -16.0585 0.73773 15 0 1.3 0.2
2 -28.5539 0.562551 15 0 1.3 0.2
2 -17.114 -0.0483795 15 0 1.3 0.2
2 -23.053 0.526686 15 0 1.3 0.2
2 -21.0573 0.151925 15 0 1.3 0.2
2 -26.4344 -0.603012 15 0 1.3 0.2
2 -22.2539 0.297261 15 0 1.3 0.2
2 -24.9849 0.73179 15 0 1.3 0.2
2 -16.1252 -0.922975 15 0 1.3 0.2
2 -21.5212 -0.299145 15 0 1.3 0.2
2 -20.1827 -0.966649 15 0 1.3 0.2
2 -24.1989 0.141759 15 0 1.3 0.2
2 -18.2931 -0.096342 15 0 1.3 0.2
2 -19.4804 -0.178403 15 0 1.3 0.2
2 -20.3157 0.384173 15 0 1.3 0.2
2 -18.6051 -0.703945 15 0 1.3 0.2
2 -15.3105 -0.656056 15 0 1.3 0.2
2 -15.7959 -0.338681 15 0 1.3 0.2
2 -17.8795 -1.03143 15 0 1.3 0.2
2 -27.1084 -0.202249 15 0 1.3 0.2
2 -29.5986 -0.727309 15 0 1.3 0.2
2 -28.9585 -0.913213 15 0 1.3 0.2
2 -17.8658 0.136855 15 0 1.3 0.2
2 -16.4169 -0.385374 15 0 1.3 0.2
2 -23.7206 -0.556997 15 0 1.3 0.2
2 -16.594 0.465817 15 0 1.3 0.2
2 -16.8726 0.809036 15 0 1.3 0.2
2 -23.0602 -0.528586 15 0 1.3 0.2
2 -28.1565 0.715931 15 0 1.3 0.2
2 -23.5892 0.468943 15 0 1.3 0.2
2 -27.756 0.829632 15 0 1.3 0.2
2 -26.3881 -0.0894927 15 0 1.3 0.2
2 -17.9352 -0.551731 15 0 1.3 0.2
2 -16.5632 -0.967145 15 0 1.3 0.2
2 -24.4648 0.628309 15 0 1.3 0.2
2 -17.2546 -0.849102 15 0 1.3 0.2
2 -20.5315 -0.0587684 15 0 1.3 0.2
2 -18.3205 0.74875 15 0 1.3 0.2
2 -24.2913 -0.549006 15 0 1.3 0.2
2 -19.6503 0.946645 15 0 1.3 0.2
2 -28.356 -0.411298 15 0 1.3 0.2
2 -23.9615 0.732749 15 0 1.3 0.2
2 -28.1803 0.208509 15 0 1.3 0.2
2 -27.129 0.874468 15 0 1.3 0.2
2 -24.0862 -0.967272 15 0 1.3 0.2
2 -23.34 -0.906865 15 0 1.3 0.2
2 -27.8364 -0.316163 15 0 1.3 0.2
2 -20.5665 -0.806497 15 0 1.3 0.2
2 -22.3628 0.737927 15 0 1.3 0.2
2 -29.1274 0.774195 15 0 1.3 0.2
2 -29.609 0.571441 15 0 1.3 0.2
2 -27.48 -0.532559 15 0 1.3 0.2
2 -21.788 0.0225987 15 0 1.3 0.2
2 -25.6719 -0.477559 15 0 1.3 0.2
2 -21.3175 -1.00002 15 0 1.3 0.2
2 -25.787 -0.0811347 15 0 1.3 0.2
2 -15.4918 0.55076 15 0 1.3 0.2
2 -19.1255 0.762451 15 0 1.3 0.2
2 -19.2171 0.282559 15 0 1.3 0.2
2 -29.7072 -0.0288698 15 0 1.3 0.2
2 -28.9289 0.152402 15 0 1.3 0.2
2 -28.8598 -0.359455 15 0 1.3 0.2
2 -22.8491 0.0840032 15 0 1.3 0.2
2 -23.4224 -0.276103 15 0 1.3 0.2
2 -22.418 -0.714641 15 0 1.3 0.2
2 -19.7672 0.236448 15 0 1.3 0.2
2 -19.5501 -0.769144 15 0 1.3 0.2
2 -23.806 -0.00247793 15 0 1.3 0.2
2 -17.31 0.684532 15 0 1.3 0.2
2 -24.7619 -0.203107 15 0 1.3 0.2
2 -25.5916 -0.913926 15 0 1.3 0.2
2 -15.3814 0.0970325 15 0 1.3 0.2
2 -26.4379 0.341739 15 0 1.3 0.2
2 -21.9636 -0.572126 15 0 1.3 0.2
2 -16.2348 -0.0149491 15 0 1.3 0.2
2 -22.7141 -1.03004 15 0 1.3 0.2
2 -18.7622 0.385053 15 0 1.3 0.2
2 -27.8283 -1.02933 15 0 1.3 0.2
2 -25.8082 0.609114 15 0 1.3 0.2
3 5.2567 9.38499 7 -10 1.3 0.2
3 8.94905 11.9828 7 -10 1.3 0.2
3 4.73136 18.0157 7 -10 1.3 0.2
3 8.1743 5.79656 7 -10 1.3 0.2
3 6.76695 17.65 7 -10 1.3 0.2
3 6.54915 8.74963 7 -10 1.3 0.2
3 7.88826 12.3227 7 -10 1.3 0.2
3 8.84355 14.2743 7 -10 1.3 0.2
3 7.91365 9.51198 7 -10 1.3 0.2
3 4.47111 18.5054 7 -10 1.3 0.2
3 6.67305 7.0822 7 -10 1.3 0.2
3 7.2924 9.5134 7 -10 1.3 0.2
3 7.5573 18.3856 7 -10 1.3 0.2
3 8.01499 14.803 7 -10 1.3 0.2
3 5.60129 16.8646 7 -10 1.3 0.2
3 6.09157 18.711 7 -10 1.3 0.2
3 7.80138 6.1683 7 -10 1.3 0.2
3 7.5323 17.4523 7 -10 1.3 0.2
3 8.6284 17.5334 7 -10 1.3 0.2
3 7.8305 14.0546 7 -10 1.3 0.2
3 8.4266 16.2039 7 -10 1.3 0.2
3 6.98205 15.6141 7 -10 1.3 0.2
3 9.47637 12.1648 7 -10 1.3 0.2
3 7.41214 14.7286 7 -10 1.3 0.2
3 8.62904 6.99602 7 -10 1.3 0.2
3 6.20755 10.3186 7 -10 1.3 0.2
3 4.6295 16.7049 7 -10 1.3 0.2
3 7.13573 11.2569 7 -10 1.3 0.2
3 4.94109 17.2042 7 -10 1.3 0.2
3 8.67924 5.79797 7 -10 1.3 0.2
3 6.39415 9.6658 7 -10 1.3 0.2
3 6.34239 11.4906 7 -10 1.3 0.2
3 7.94432 7.85832 7 -10 1.3 0.2
3 4.89622 7.86123 7 -10 1.3 0.2
3 8.51434 11.2845 7 -10 1.3 0.2
3 7.29604 9.02286 7 -10 1.3 0.2
3 5.97305 9.24726 7 -10 1.3 0.2
3 8.72325 7.70461 7 -10 1.3 0.2
3 9.41083 10.7391 7 -10 1.3 0.2
3 8.83661 9.12466 7 -10 1.3 0.2
3 7.63824 10.3198 7 -10 1.3 0.2
3 6.14721 16.1205 7 -10 1.3 0.2
3 8.10416 19.5845 7 -10 1.3 0.2
3 6.30808 6.91424 7 -10 1.3 0.2
3 6.93792 14.8877 7 -10 1.3 0.2
3 6.08132 17.6167 7 -10 1.3 0.2
3 5.82238 10.9132 7 -10 1.3 0.2
3 8.5993 14.8365 7 -10 1.3 0.2
3 8.73081 15.5515 7 -10 1.3 0.2
3 9.12732 8.02978 7 -10 1.3 0.2
3 7.41982 15.2622 7 -10 1.3 0.2
3 5.39013 15.168 7 -10 1.3 0.2
3 8.58807 19.2571 7 -10 1.3 0.2
3 6.01622 12.6901 7 -10 1.3 0.2
3 7.0161 12.106 7 -10 1.3 0.2
3 4.42942 9.85243 7 -10 1.3 0.2
3 9.17814 14.4958 7 -10 1.3 0.2
3 9.39169 6.93759 7 -10 1.3 0.2
3 9.10975 19.7126 7 -10 1.3 0.2
3 5.49 9.78228 7 -10 1.3 0.2
3 9.52606 18.7617 7 -10 1.3 0.2
3 9.08246 6.25948 7 -10 1.3 0.2
3 6.50321 6.27944 7 -10 1.3 0.2
3 6.65456 16.2024 7 -10 1.3 0.2
3 6.94457 5.34477 7 -10 1.3 0.2
3 9.54118 18.0195 7 -10 1.3 0.2
3 8.1019 10.3873 7 -10 1.3 0.2
3 5.9564 7.73484 7 -10 1.3 0.2
3 8.99324 9.5606 7 -10 1.3 0.2
3 4.80451 10.8895 7 -10 1.3 0.2
3 5.08114 18.7127 7 -10 1.3 0.2
3 9.10817 11.0266 7 -10 1.3 0.2
3 6.16084 8.32759 7 -10 1.3 0.2
3 8.00997 13.1314 7 -10 1.3 0.2
3 5.36925 13.0031 7 -10 1.3 0.2
3 8.51855 9.7075 7 -10 1.3 0.2
3 8.6841 13.7932 7 -10 1.3 0.2
3 7.58589 13.5512 7 -10 1.3 0.2
3 4.98808 15.7302 7 -10 1.3 0.2
3 5.52944 5.76437 7 -10 1.3 0.2
3 7.31037 16.2897 7 -10 1.3 0.2
3 9.24937 8.62439 7 -10 1.3 0.2
3 4.78185 6.15609 7 -10 1.3 0.2
3 7.48417 6.72154 7 -10 1.3 0.2
3 8.34292 6.22367 7 -10 1.3 0.2
3 5.76848 6.47515 7 -10 1.3 0.2
3 8.54782 12.7751 7 -10 1.3 0.2
3 7.75176 9.05614 7 -10 1.3 0.2
3 7.14386 6.38315 7 -10 1.3 0.2
3 7.30328 17.7805 7 -10 1.3 0.2
3 9.37045 9.11914 7 -10 1.3 0.2
3 6.95141 17.0483 7 -10 1.3 0.2
3 5.32253 10.6294 7 -10 1.3 0.2
3 8.25106 18.5116 7 -10 1.3 0.2
3 4.54497 12.8938 7 -10 1.3 0.2
3 5.71205 13.8476 7 -10 1.3 0.2
3 7.03164 18.5048 7 -10 1.3 0.2
3 8.97498 18.2692 7 -10 1.3 0.2
3 7.29259 7.43677 7 -10 1.3 0.2
3 6.33154 11.0718 7 -10 1.3 0.2
3 7.27136 5.64972 7 -10 1.3 0.2
3 4.49233 8.38827 7 -10 1.3 0.2
3 9.10755 13.8454 7 -10 1.3 0.2
3 9.51055 16.764 7 -10 1.3 0.2
3 6.51525 18.219 7 -10 1.3 0.2
3 6.72692 13.7014 7 -10 1.3 0.2
3 7.5949 8.49392 7 -10 1.3 0.2
3 8.4676 10.1264 7 -10 1.3 0.2
3 8.14958 19.067 7 -10 1.3 0.2
3 9.28782 11.6939 7 -10 1.3 0.2
3 5.54715 14.5158 7 -10 1.3 0.2
3 8.49156 8.08786 7 -10 1.3 0.2
3 5.01118 11.5358 7 -10 1.3 0.2
3 4.94917 8.34322 7 -10 1.3 0.2
3 6.03156 14.3995 7 -10 1.3 0.2
3 4.61737 13.8909 7 -10 1.3 0.2
3 9.59234 6.41838 7 -10 1.3 0.2
3 9.15956 17.7838 7 -10 1.3 0.2
3 6.02439 7.29234 7 -10 1.3 0.2
3 7.96318 17.0726 7 -10 1.3 0.2
